epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3492.08,1.95009,2.96187,2.48657,0.57893,0.38844,0.43983,0.19177,2.20194,3.39513,2.81384,0.000840286,0.000840286,0.000840286
43,3571.38,1.94628,2.92598,2.47448,0.58044,0.40785,0.44572,0.19939,2.19601,3.37808,2.82323,0.000812,0.000812,0.000812
44,3647.7,1.9433,2.93337,2.47275,0.61153,0.41861,0.46753,0.21066,2.17046,3.20175,2.77919,0.000783714,0.000783714,0.000783714
45,3725.63,1.94081,2.93047,2.47227,0.5993,0.42162,0.47218,0.21239,2.17822,3.17116,2.78723,0.000755429,0.000755429,0.000755429
46,3805.01,1.93635,2.90502,2.47294,0.60886,0.40663,0.46156,0.20889,2.16704,3.23159,2.80218,0.000727143,0.000727143,0.000727143
47,3880.61,1.93108,2.8772,2.47233,0.60385,0.38523,0.44216,0.19959,2.19894,3.30499,2.82299,0.000698857,0.000698857,0.000698857
48,3956.39,1.92518,2.85968,2.46104,0.6027,0.41639,0.46923,0.21106,2.18232,3.19079,2.77533,0.000670571,0.000670571,0.000670571
49,4039.15,1.92778,2.86124,2.45021,0.62322,0.40289,0.46639,0.20459,2.18293,3.25546,2.79202,0.000642286,0.000642286,0.000642286
50,4121.58,1.90142,2.82787,2.44353,0.59876,0.40503,0.45979,0.20422,2.20399,3.26522,2.82503,0.000614,0.000614,0.000614
51,4203.31,1.89613,2.82021,2.43562,0.61932,0.42536,0.47915,0.21505,2.15001,3.17512,2.76529,0.000585714,0.000585714,0.000585714
52,4285.4,1.9092,2.79915,2.42685,0.55479,0.42671,0.46103,0.20723,2.15677,3.2135,2.7714,0.000557429,0.000557429,0.000557429
53,4366.72,1.90412,2.80394,2.43382,0.60189,0.41627,0.45575,0.19929,2.21247,3.32368,2.83804,0.000529143,0.000529143,0.000529143
54,4446.64,1.89307,2.81711,2.43296,0.62171,0.40342,0.45531,0.2016,2.21487,3.26432,2.83164,0.000500857,0.000500857,0.000500857
55,4525.81,1.87154,2.74155,2.41654,0.60442,0.41692,0.46392,0.20886,2.16587,3.18713,2.77086,0.000472571,0.000472571,0.000472571
56,4606,1.87071,2.73622,2.4074,0.6263,0.41607,0.4784,0.21317,2.17305,3.15141,2.78381,0.000444286,0.000444286,0.000444286
57,4684.84,1.85848,2.69375,2.39701,0.63887,0.41459,0.47948,0.21889,2.17149,3.10796,2.76847,0.000416,0.000416,0.000416
58,4762.48,1.87559,2.70683,2.41293,0.64165,0.40075,0.46787,0.2113,2.17856,3.16684,2.79379,0.000387714,0.000387714,0.000387714
