epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2824.72,1.99285,3.08066,2.40347,0.61925,0.40552,0.46614,0.21274,2.15511,3.26189,2.62262,0.000840286,0.000840286,0.000840286
43,2891.24,1.97834,3.03393,2.38808,0.62281,0.40717,0.46169,0.20642,2.18094,3.33408,2.64866,0.000812,0.000812,0.000812
44,2958.7,1.97638,3.04774,2.3817,0.64283,0.38791,0.45563,0.20347,2.18731,3.33353,2.65793,0.000783714,0.000783714,0.000783714
45,3025.82,1.97391,3.04212,2.39238,0.58993,0.40128,0.4521,0.20146,2.17792,3.33035,2.64066,0.000755429,0.000755429,0.000755429
46,3092.5,1.98095,3.02977,2.38909,0.61755,0.39861,0.46051,0.2094,2.16651,3.34571,2.65123,0.000727143,0.000727143,0.000727143
47,3159.7,1.9627,3.00871,2.38705,0.65492,0.38416,0.45303,0.21022,2.16624,3.27948,2.63399,0.000698857,0.000698857,0.000698857
48,3226.8,1.96698,2.98142,2.38233,0.6252,0.39968,0.47101,0.21563,2.16526,3.24866,2.62199,0.000670571,0.000670571,0.000670571
49,3292.44,1.96217,2.99884,2.37552,0.59668,0.40182,0.44672,0.19908,2.18488,3.37373,2.6511,0.000642286,0.000642286,0.000642286
50,3360.63,1.95654,2.98223,2.36964,0.66926,0.40075,0.47004,0.21488,2.15856,3.24502,2.63504,0.000614,0.000614,0.000614
51,3429.71,1.94519,2.96127,2.35782,0.65745,0.39946,0.47179,0.2147,2.1518,3.24925,2.61639,0.000585714,0.000585714,0.000585714
52,3496.02,1.95451,2.96999,2.35862,0.58575,0.40717,0.45354,0.20715,2.15326,3.29141,2.64894,0.000557429,0.000557429,0.000557429
53,3561.44,1.95788,2.95298,2.36734,0.63415,0.40824,0.46725,0.21244,2.15353,3.282,2.61953,0.000529143,0.000529143,0.000529143
54,3628.62,1.94465,2.97293,2.36152,0.66179,0.40308,0.47093,0.2124,2.16135,3.22002,2.62815,0.000500857,0.000500857,0.000500857
55,3696.61,1.93359,2.93307,2.35328,0.65871,0.40289,0.47925,0.21712,2.14822,3.19982,2.60615,0.000472571,0.000472571,0.000472571
56,3763.81,1.933,2.93634,2.34536,0.64801,0.39499,0.47294,0.21629,2.15905,3.2721,2.63368,0.000444286,0.000444286,0.000444286
57,3830.67,1.9157,2.90424,2.33247,0.65659,0.40408,0.47844,0.22107,2.14769,3.1644,2.60751,0.000416,0.000416,0.000416
58,3898.68,1.93315,2.91321,2.34737,0.60245,0.40877,0.45664,0.20507,2.19243,3.268,2.65636,0.000387714,0.000387714,0.000387714
59,3965.58,1.91868,2.90593,2.3335,0.60317,0.41199,0.46979,0.21408,2.14995,3.21016,2.63032,0.000359429,0.000359429,0.000359429
60,4033.52,1.9129,2.88581,2.34395,0.60165,0.40556,0.45795,0.20379,2.17667,3.29054,2.65928,0.000331143,0.000331143,0.000331143
61,4105.97,1.94394,2.86892,2.40987,0.62339,0.40824,0.47014,0.21672,2.14792,3.21804,2.60892,0.000302857,0.000302857,0.000302857
62,4173.45,1.92268,2.82947,2.40287,0.62712,0.41213,0.47569,0.21374,2.14173,3.19397,2.614,0.000274571,0.000274571,0.000274571
63,4240.74,1.9228,2.81355,2.38594,0.63066,0.40717,0.47637,0.21416,2.1506,3.19667,2.60719,0.000246286,0.000246286,0.000246286
64,4307.8,1.91346,2.7954,2.36906,0.61319,0.41573,0.47327,0.21208,2.16006,3.20208,2.62939,0.000218,0.000218,0.000218
65,4374.38,1.90046,2.78111,2.37258,0.64133,0.4168,0.47841,0.21602,2.14939,3.16835,2.60595,0.000189714,0.000189714,0.000189714
66,4441.27,1.90244,2.77281,2.3689,0.6333,0.41787,0.47893,0.21347,2.16562,3.19787,2.61879,0.000161429,0.000161429,0.000161429
67,4508.07,1.90317,2.74763,2.36051,0.61296,0.43131,0.47627,0.21386,2.16526,3.19991,2.62926,0.000133143,0.000133143,0.000133143
68,4574.37,1.90483,2.73938,2.3627,0.62387,0.42322,0.47944,0.21606,2.15216,3.17333,2.60656,0.000104857,0.000104857,0.000104857
69,4640.9,1.8955,2.7286,2.35562,0.63528,0.42108,0.4798,0.21737,2.16227,3.1772,2.61591,7.65714e-05,7.65714e-05,7.65714e-05
70,4707.68,1.88987,2.71051,2.35597,0.62705,0.4259,0.48008,0.21615,2.16299,3.17731,2.61103,4.82857e-05,4.82857e-05,4.82857e-05
